complaint_id,city,complaint_latitude,complaint_longitude,actual_zone,predicted_zone,prediction_confidence,prob_zone_07,prob_zone_08,is_correct
CT019384,New Delhi,28.60163403374609,77.125844320265,Zone_07,Zone_08,0.6256,0.3741,0.6256,False
CT009630,New Delhi,28.5596156631234,77.30143090736297,Zone_07,Zone_08,0.5927,0.4071,0.5927,False
CT005255,Noida,28.485353465468297,77.37101923765026,Zone_07,Zone_07,0.9941,0.9941,0.0054,True
CT010851,Gurugram,28.45916113365943,77.08128066172178,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT014247,New Delhi,28.59290093135281,77.23315575771115,Zone_08,Zone_08,0.6185,0.3815,0.6185,True
CT019480,Gurugram,28.548491986415705,77.05391081154193,Zone_08,Zone_08,0.9982,0.0018,0.9982,True
CT012112,Gurugram,28.46521646409667,77.01431119353559,Zone_08,Zone_08,0.9989,0.0011,0.9989,True
CT011638,New Delhi,28.67150733609773,77.19423488478677,Zone_08,Zone_08,0.6027,0.3972,0.6027,True
CT008320,Gurugram,28.40206500482964,77.00034690082231,Zone_08,Zone_08,0.9951,0.0049,0.9951,True
CT016521,Ghaziabad,28.692507031743787,77.49822931598055,Zone_07,Zone_07,0.9737,0.9737,0.0,True
CT012022,Gurugram,28.473766801160156,77.08248969360031,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT011656,New Delhi,28.61913438185204,77.27979163027305,Zone_08,Zone_08,0.6509,0.349,0.6509,True
CT005009,New Delhi,28.590115872494657,77.23718101377347,Zone_07,Zone_08,0.7849,0.215,0.7849,False
CT016321,Noida,28.597925616100444,77.42752004921331,Zone_07,Zone_07,0.9971,0.9971,0.0015,True
CT011495,New Delhi,28.594542528197096,77.23360668719414,Zone_08,Zone_08,0.7227,0.2762,0.7227,True
CT017664,New Delhi,28.61878576890417,77.26286415811376,Zone_08,Zone_08,0.7901,0.2098,0.7901,True
CT005067,New Delhi,28.598427820274736,77.22996831253622,Zone_08,Zone_08,0.519,0.481,0.519,True
CT010959,Gurugram,28.434093325228407,76.96318896590873,Zone_08,Zone_08,0.9842,0.0158,0.9842,True
CT016622,Gurugram,28.424614058289453,76.97535255896828,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT017715,New Delhi,28.643321749220767,77.16430291888601,Zone_08,Zone_07,0.5454,0.5454,0.4546,False
CT017870,Noida,28.580971867704967,77.3172223161845,Zone_07,Zone_07,0.9919,0.9919,0.008,True
CT008409,Ghaziabad,28.632753732202403,77.46410415470908,Zone_07,Zone_07,0.9699,0.9699,0.0,True
CT002287,Ghaziabad,28.678861246885003,77.47494821362376,Zone_07,Zone_07,0.9858,0.9858,0.0,True
CT014608,Faridabad,28.425773748979093,77.27755496428348,Zone_07,Zone_07,0.8737,0.8737,0.1244,True
CT000124,Gurugram,28.447127002994844,77.02591272784912,Zone_08,Zone_08,0.9966,0.0034,0.9966,True
CT002452,New Delhi,28.578001284528977,77.30238295006484,Zone_07,Zone_08,0.59,0.4099,0.59,False
CT015593,Faridabad,28.438340055560595,77.26584970184551,Zone_07,Zone_07,0.8726,0.8726,0.1274,True
CT011719,Faridabad,28.426365332180325,77.3334012785714,Zone_07,Zone_07,0.8419,0.8419,0.1581,True
CT003281,New Delhi,28.668679180546693,77.19904264788012,Zone_08,Zone_08,0.6188,0.3811,0.6188,True
CT003108,New Delhi,28.58522684866525,77.18664098776823,Zone_07,Zone_07,0.5361,0.5361,0.4639,True
CT012911,Faridabad,28.3718768938041,77.33063310169936,Zone_08,Zone_07,0.7816,0.7816,0.2182,False
CT013093,Gurugram,28.41847929305485,76.98962959457342,Zone_08,Zone_08,0.9949,0.0051,0.9949,True
CT007506,New Delhi,28.62003952476492,77.18379941497113,Zone_07,Zone_08,0.6864,0.3135,0.6864,False
CT007663,New Delhi,28.599743146749997,77.18819399424056,Zone_08,Zone_08,0.66,0.3399,0.66,True
CT010076,Noida,28.628283442171487,77.379910456201,Zone_07,Zone_07,0.9838,0.9838,0.0152,True
CT017524,Gurugram,28.420345090786636,77.06625862992077,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT000461,Faridabad,28.412080907727137,77.34547166624644,Zone_07,Zone_07,0.8108,0.8108,0.1842,True
CT006110,New Delhi,28.62303996627377,77.2147794740518,Zone_08,Zone_08,0.6291,0.3708,0.6291,True
CT005801,Gurugram,28.436301407264537,77.04313343694656,Zone_08,Zone_08,0.9982,0.0018,0.9982,True
CT002468,New Delhi,28.545174836486296,77.20568492001915,Zone_08,Zone_08,0.6553,0.3446,0.6553,True
CT007215,Noida,28.513771025450577,77.41968143622482,Zone_07,Zone_07,0.9899,0.9899,0.0088,True
CT010934,Faridabad,28.430240497002902,77.28953983791074,Zone_07,Zone_07,0.8776,0.8776,0.1189,True
CT006805,Ghaziabad,28.720754481137583,77.47501992777674,Zone_07,Zone_07,0.9652,0.9652,0.0006,True
CT002446,Faridabad,28.494678230554204,77.29644786623976,Zone_07,Zone_07,0.8532,0.8532,0.1384,True
CT003597,Ghaziabad,28.618416435355133,77.49067525537482,Zone_07,Zone_07,0.9585,0.9585,0.0,True
CT007279,New Delhi,28.57294844042565,77.21855884100094,Zone_08,Zone_08,0.6484,0.3515,0.6484,True
CT013158,Gurugram,28.46095663675763,77.00736062203121,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT017624,New Delhi,28.59396588551584,77.28815778893113,Zone_07,Zone_08,0.6392,0.3608,0.6392,False
CT007658,Noida,28.50894747988731,77.3124795020776,Zone_07,Zone_07,0.9871,0.9871,0.0088,True
CT012428,Ghaziabad,28.607099391048365,77.39499378904526,Zone_07,Zone_07,0.8993,0.8993,0.0114,True
CT001675,Noida,28.56854026904137,77.39296478211477,Zone_07,Zone_07,0.9882,0.9882,0.0093,True
CT015753,Gurugram,28.41190841207844,77.05732401797752,Zone_08,Zone_08,0.8565,0.0719,0.8565,True
CT012654,New Delhi,28.521688729432466,77.23237663535159,Zone_08,Zone_08,0.6489,0.351,0.6489,True
CT019923,Ghaziabad,28.6828782716796,77.49972050658333,Zone_07,Zone_07,0.9647,0.9647,0.0181,True
CT008531,New Delhi,28.60387070305759,77.24159397620777,Zone_08,Zone_08,0.6849,0.315,0.6849,True
CT018627,Gurugram,28.480518139743904,77.02315464274713,Zone_08,Zone_08,0.9797,0.0186,0.9797,True
CT001137,Gurugram,28.45925561663837,77.06972448665458,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT015895,Noida,28.565813315319332,77.41571510736436,Zone_07,Zone_07,0.9734,0.9734,0.0266,True
CT006825,Faridabad,28.41206121094136,77.26258250595124,Zone_07,Zone_07,0.8581,0.8581,0.1401,True
CT006422,Faridabad,28.39955271607559,77.25799052696038,Zone_07,Zone_07,0.8488,0.8488,0.1511,True
CT000884,Gurugram,28.44203164735828,77.1030143901851,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT002846,New Delhi,28.555346515584,77.12961496896524,Zone_08,Zone_08,0.6469,0.3528,0.6469,True
CT002415,Gurugram,28.39345948715853,77.00749327022291,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT014233,Noida,28.53819418579164,77.40655282464196,Zone_07,Zone_07,0.9878,0.9878,0.0122,True
CT010411,Faridabad,28.41005451535922,77.33771685822578,Zone_08,Zone_07,0.7823,0.7823,0.216,False
CT007755,Gurugram,28.511228319559912,76.99331188259175,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT003022,Noida,28.58475335379556,77.37457343985608,Zone_07,Zone_07,0.9771,0.9771,0.0227,True
CT008105,New Delhi,28.59659763845458,77.1905103186055,Zone_08,Zone_08,0.6359,0.3639,0.6359,True
CT011024,Noida,28.509108725119788,77.32286493891105,Zone_07,Zone_07,0.9536,0.9536,0.0463,True
CT000151,Ghaziabad,28.659793200470343,77.43290087170777,Zone_07,Zone_07,0.9821,0.9821,0.0,True
CT008589,Gurugram,28.41635215215508,76.98693244595414,Zone_08,Zone_08,0.9882,0.0118,0.9882,True
CT000394,New Delhi,28.643150368988547,77.29836169923169,Zone_08,Zone_08,0.6997,0.3002,0.6997,True
CT016796,Faridabad,28.4388936790694,77.27209310220469,Zone_07,Zone_07,0.8284,0.8284,0.1715,True
CT003496,Noida,28.58839066747572,77.40769694660186,Zone_07,Zone_07,0.9803,0.9803,0.0119,True
CT004363,New Delhi,28.64020007664289,77.23076012107377,Zone_08,Zone_08,0.6133,0.3867,0.6133,True
CT019218,New Delhi,28.64243127044214,77.21814517472284,Zone_08,Zone_08,0.7469,0.253,0.7469,True
CT019858,Noida,28.54608066108797,77.43590660235657,Zone_07,Zone_07,0.9847,0.9847,0.0152,True
CT010227,New Delhi,28.60564147676238,77.27125446358393,Zone_08,Zone_08,0.6331,0.3669,0.6331,True
CT009404,Gurugram,28.402284992488084,77.0471607018962,Zone_08,Zone_08,0.9908,0.0092,0.9908,True
CT019618,Gurugram,28.43915830668685,77.04704349428961,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT016307,Faridabad,28.402910998161524,77.32362450686254,Zone_08,Zone_07,0.8243,0.8243,0.1757,False
CT014896,Ghaziabad,28.65782622073545,77.41438141503089,Zone_07,Zone_07,0.9849,0.9849,0.0006,True
CT014250,Gurugram,28.46104436437716,77.02069082205684,Zone_08,Zone_08,0.9998,0.0002,0.9998,True
CT004831,New Delhi,28.65216296242005,77.27148034998794,Zone_07,Zone_08,0.6548,0.3451,0.6548,False
CT002474,Faridabad,28.45518230843012,77.31258091753924,Zone_08,Zone_07,0.8705,0.8705,0.1295,False
CT008114,New Delhi,28.63081661029507,77.2089461328854,Zone_07,Zone_08,0.5895,0.41,0.5895,False
CT006432,Gurugram,28.445423618831864,77.0784239966862,Zone_08,Zone_08,0.9763,0.0237,0.9763,True
CT019206,Noida,28.55268069043463,77.35201515099081,Zone_07,Zone_07,0.9705,0.9705,0.0295,True
CT010621,Gurugram,28.457839121486995,76.98742936380798,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT015186,Gurugram,28.33724591621795,77.02830279159305,Zone_08,Zone_08,0.9779,0.0203,0.9779,True
CT018985,Noida,28.59483989092729,77.33254796356199,Zone_07,Zone_07,0.9968,0.9968,0.003,True
CT017087,Gurugram,28.417263951482205,77.00290167221529,Zone_08,Zone_08,1.0,0.0,1.0,True
CT006845,New Delhi,28.617686872120878,77.22652761568209,Zone_08,Zone_08,0.6188,0.3812,0.6188,True
CT019341,New Delhi,28.5993836943745,77.21687051456199,Zone_07,Zone_08,0.6425,0.3574,0.6425,False
CT014483,Ghaziabad,28.61792674906101,77.32888028301502,Zone_07,Zone_07,0.9062,0.9062,0.0166,True
CT014926,New Delhi,28.596981431534136,77.19051333343401,Zone_08,Zone_08,0.6874,0.3125,0.6874,True
CT008162,Faridabad,28.4307281372248,77.3147336190524,Zone_07,Zone_07,0.8861,0.8861,0.1138,True
CT019675,New Delhi,28.61342361932024,77.15753099271645,Zone_07,Zone_08,0.6662,0.3187,0.6662,False
CT019282,Gurugram,28.38617452836485,77.08115101743599,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT005135,Ghaziabad,28.639291602696584,77.53641569067506,Zone_07,Zone_07,0.9829,0.9829,0.0,True
CT008332,New Delhi,28.562505657094984,77.24172598723801,Zone_08,Zone_08,0.6713,0.3286,0.6713,True
CT016084,Ghaziabad,28.710177710540854,77.49732158254605,Zone_07,Zone_07,0.9761,0.9761,0.0075,True
CT014695,Noida,28.524001114531316,77.30970186324437,Zone_07,Zone_07,0.9916,0.9916,0.0082,True
CT015238,New Delhi,28.676580615230847,77.16726567351529,Zone_08,Zone_08,0.6694,0.3296,0.6694,True
CT014949,Noida,28.571734404902728,77.40015273377182,Zone_07,Zone_07,0.9931,0.9931,0.0065,True
CT013843,New Delhi,28.685763057676,77.30050617028087,Zone_08,Zone_08,0.5969,0.403,0.5969,True
CT001216,Faridabad,28.436076163389185,77.33654370248185,Zone_07,Zone_07,0.8184,0.8184,0.1816,True
CT001071,Ghaziabad,28.66439598204696,77.40661053202074,Zone_07,Zone_07,0.9883,0.9883,0.0065,True
CT006979,Noida,28.502740743405,77.36200417746028,Zone_07,Zone_07,0.9957,0.9957,0.0043,True
CT018661,Faridabad,28.40453080482435,77.23454569187898,Zone_07,Zone_07,0.8114,0.8114,0.1885,True
CT002370,Faridabad,28.437614118072748,77.38555359811495,Zone_07,Zone_07,0.9011,0.9011,0.0972,True
CT002132,Noida,28.53588932081417,77.28350496202528,Zone_07,Zone_07,0.9933,0.9933,0.0064,True
CT017744,Ghaziabad,28.728652287652256,77.41674421977548,Zone_07,Zone_07,0.9829,0.9829,0.0004,True
CT017030,Ghaziabad,28.65493442621532,77.49300771235848,Zone_07,Zone_07,0.945,0.945,0.006,True
CT001970,Faridabad,28.39656143271669,77.3564593057797,Zone_07,Zone_07,0.7849,0.7849,0.215,True
CT009534,Gurugram,28.49731623565013,77.00779778281711,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT007613,New Delhi,28.59991072090388,77.06768746154071,Zone_07,Zone_08,0.6098,0.3701,0.6098,False
CT006768,Gurugram,28.462879366319488,76.98490666837888,Zone_08,Zone_08,0.9998,0.0002,0.9998,True
CT006323,Ghaziabad,28.651246162415227,77.49849900473727,Zone_07,Zone_07,0.9947,0.9947,0.0,True
CT008847,Noida,28.552902724944,77.36671693787672,Zone_07,Zone_07,0.976,0.976,0.0237,True
CT002933,Faridabad,28.413743145769093,77.27960437689873,Zone_08,Zone_07,0.7999,0.7999,0.2,False
CT017291,New Delhi,28.543152306321332,77.16610055627547,Zone_07,Zone_08,0.6657,0.3343,0.6657,False
CT018963,Noida,28.527978509914306,77.36031549461283,Zone_07,Zone_07,0.9955,0.9955,0.0045,True
CT009830,Faridabad,28.364437777407048,77.28055758232814,Zone_07,Zone_07,0.791,0.791,0.1995,True
CT018668,Ghaziabad,28.662867678183996,77.44977228961433,Zone_07,Zone_07,0.9718,0.9718,0.0006,True
CT004359,Gurugram,28.43826731851953,77.01240583554285,Zone_08,Zone_08,0.9918,0.0082,0.9918,True
CT014643,New Delhi,28.621489454070787,77.15796574496312,Zone_07,Zone_08,0.5879,0.4116,0.5879,False
CT008339,Gurugram,28.35677669489076,77.06394992972403,Zone_08,Zone_08,0.9941,0.0059,0.9941,True
CT009507,Faridabad,28.445404919426668,77.3355571204962,Zone_07,Zone_07,0.9229,0.9229,0.077,True
CT003012,Ghaziabad,28.6360015753519,77.47592259900794,Zone_07,Zone_07,0.9233,0.9233,0.0065,True
CT002034,Gurugram,28.46447629521009,77.09522029536205,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT017587,Ghaziabad,28.6984850009265,77.45496386442866,Zone_07,Zone_07,0.9623,0.9623,0.0,True
CT004183,New Delhi,28.6798288402412,77.19518270405321,Zone_08,Zone_08,0.6682,0.3309,0.6682,True
CT013606,New Delhi,28.530157751181804,77.18442603229958,Zone_08,Zone_08,0.6879,0.312,0.6879,True
CT011806,New Delhi,28.615562454299763,77.14311056100229,Zone_08,Zone_08,0.6646,0.3353,0.6646,True
CT007945,New Delhi,28.624140848898158,77.24313012641065,Zone_07,Zone_08,0.6692,0.3306,0.6692,False
CT004657,Ghaziabad,28.68471920404328,77.4741518923993,Zone_07,Zone_07,0.9613,0.9613,0.0,True
CT017571,Gurugram,28.443717184843315,77.01285494381167,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT002395,New Delhi,28.68207406250613,77.20394008813639,Zone_07,Zone_08,0.7683,0.2316,0.7683,False
CT006184,New Delhi,28.560534803433136,77.28622152684873,Zone_07,Zone_08,0.627,0.373,0.627,False
CT002260,Gurugram,28.52701836582162,77.08474521172198,Zone_08,Zone_08,0.9969,0.0031,0.9969,True
CT012544,Faridabad,28.333019537468488,77.29870748501055,Zone_07,Zone_07,0.819,0.819,0.1809,True
CT000082,Gurugram,28.46990511920918,77.00597097738066,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT008599,Gurugram,28.48512685973991,77.0277108726906,Zone_08,Zone_08,1.0,0.0,1.0,True
CT011716,Ghaziabad,28.67209920489907,77.4044776205524,Zone_07,Zone_07,0.9777,0.9777,0.0,True
CT014699,Gurugram,28.47738927589544,77.04594743688389,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT015110,Ghaziabad,28.644392911972822,77.38587328135152,Zone_07,Zone_07,0.9473,0.9473,0.0138,True
CT012484,Noida,28.535605159157,77.36610120771472,Zone_07,Zone_07,0.9705,0.9705,0.0295,True
CT003206,Gurugram,28.46813560045443,77.00374730950526,Zone_08,Zone_08,0.989,0.011,0.989,True
CT016270,Ghaziabad,28.657490147629183,77.4889547736075,Zone_07,Zone_07,0.9923,0.9923,0.0,True
CT013058,Faridabad,28.435402547615,77.29563630207711,Zone_07,Zone_07,0.8294,0.8294,0.1705,True
CT010490,New Delhi,28.66235369538027,77.21370443476991,Zone_08,Zone_08,0.6567,0.3433,0.6567,True
CT001830,Gurugram,28.45655532717132,77.02598763922666,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT013174,Gurugram,28.382628654773907,77.06768342883859,Zone_08,Zone_08,0.9991,0.0009,0.9991,True
CT009505,Faridabad,28.408400029511448,77.31912158398711,Zone_07,Zone_07,0.8038,0.8038,0.1961,True
CT006522,Gurugram,28.502179383235884,76.97795146143223,Zone_08,Zone_08,0.9957,0.0043,0.9957,True
CT018660,Faridabad,28.455493515906078,77.3318645812485,Zone_08,Zone_07,0.7936,0.7936,0.2047,False
CT009048,Gurugram,28.45138641492241,77.0481844441289,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT012780,Noida,28.50099554774713,77.38547237784562,Zone_07,Zone_07,0.9934,0.9934,0.0064,True
CT019844,Faridabad,28.450359118691487,77.32258595632818,Zone_07,Zone_07,0.8944,0.8944,0.1055,True
CT007820,Gurugram,28.495513017453217,76.900807834804,Zone_08,Zone_08,0.8478,0.0001,0.8478,True
CT015776,Ghaziabad,28.70077514582415,77.43625823755453,Zone_07,Zone_07,0.9657,0.9657,0.0,True
CT019503,New Delhi,28.5765983132538,77.23062606750254,Zone_07,Zone_08,0.6205,0.3794,0.6205,False
CT004274,Ghaziabad,28.71462644221245,77.4609271801362,Zone_07,Zone_07,0.9711,0.9711,0.0,True
CT011950,Gurugram,28.51448170814791,77.11944349465432,Zone_08,Zone_08,0.9938,0.0062,0.9938,True
CT019988,New Delhi,28.623390827649324,77.1665709176829,Zone_07,Zone_08,0.6757,0.3242,0.6757,False
CT005142,Faridabad,28.43953242441968,77.29753527204468,Zone_07,Zone_07,0.9121,0.9121,0.0878,True
CT007514,New Delhi,28.618777428241717,77.23702572655314,Zone_07,Zone_08,0.6151,0.3848,0.6151,False
CT008740,New Delhi,28.62842488711141,77.21091591502865,Zone_07,Zone_08,0.5597,0.4403,0.5597,False
CT016345,New Delhi,28.617554023897807,77.18321581005219,Zone_07,Zone_08,0.7026,0.2973,0.7026,False
CT001580,Ghaziabad,28.68671287797955,77.39024353194874,Zone_07,Zone_07,0.9699,0.9699,0.0037,True
CT019081,New Delhi,28.59186318719096,77.21314433735479,Zone_08,Zone_08,0.6324,0.3675,0.6324,True
CT013406,Gurugram,28.41254323259673,77.0281626668446,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT008178,Faridabad,28.411249738799214,77.29342805706455,Zone_07,Zone_07,0.8134,0.8134,0.1866,True
CT013837,Noida,28.581870809608617,77.29855114166506,Zone_07,Zone_07,0.9836,0.9836,0.0163,True
CT011723,New Delhi,28.62453930862938,77.21495825874969,Zone_07,Zone_08,0.5922,0.4074,0.5922,False
CT010605,Gurugram,28.418228280736347,77.05224612451475,Zone_08,Zone_08,0.9997,0.0003,0.9997,True
CT012964,Noida,28.50399475719893,77.37944894904798,Zone_07,Zone_07,0.9763,0.9763,0.0162,True
CT019333,New Delhi,28.576497605053504,77.27976754524202,Zone_07,Zone_08,0.5953,0.4041,0.5953,False
CT005844,Faridabad,28.416981250234425,77.3460787294476,Zone_07,Zone_07,0.8443,0.8443,0.1556,True
CT019999,New Delhi,28.654357812679983,77.18343783531786,Zone_08,Zone_08,0.6944,0.3055,0.6944,True
CT010647,Gurugram,28.47386142698497,76.97492974878074,Zone_08,Zone_08,0.9982,0.0018,0.9982,True
CT019947,New Delhi,28.62722762074484,77.1686675043414,Zone_07,Zone_08,0.7384,0.2615,0.7384,False
CT005332,Noida,28.583327472892467,77.3929327321313,Zone_07,Zone_07,0.9935,0.9935,0.0061,True
CT003346,New Delhi,28.578394415199977,77.18654342519523,Zone_08,Zone_08,0.6639,0.336,0.6639,True
CT005609,Gurugram,28.439682345667745,77.02823201549475,Zone_08,Zone_08,0.989,0.0082,0.989,True
CT019514,Ghaziabad,28.70085726006509,77.44906184681972,Zone_07,Zone_07,0.9545,0.9545,0.0,True
CT006517,New Delhi,28.5648417673113,77.23531500626602,Zone_07,Zone_08,0.6274,0.3725,0.6274,False
CT014939,Noida,28.56070559846564,77.43303558728843,Zone_07,Zone_07,0.9915,0.9915,0.0084,True
CT014817,Noida,28.562147180567067,77.4235256415874,Zone_07,Zone_07,0.999,0.999,0.0008,True
CT013935,Noida,28.519467193278103,77.41539984454404,Zone_07,Zone_07,0.9809,0.9809,0.0189,True
CT011630,New Delhi,28.5603982925722,77.18732961113314,Zone_07,Zone_08,0.6449,0.3551,0.6449,False
CT014337,Gurugram,28.444501020906444,77.02019887327118,Zone_08,Zone_08,0.9877,0.0123,0.9877,True
CT005808,Ghaziabad,28.650883624137386,77.47387304832354,Zone_07,Zone_07,0.9082,0.9082,0.0003,True
CT008583,Faridabad,28.343701774130288,77.3442859046312,Zone_07,Zone_07,0.8246,0.8246,0.1754,True
CT007004,Faridabad,28.390384162060265,77.31151082837607,Zone_07,Zone_07,0.8798,0.8798,0.1201,True
CT003264,Gurugram,28.432792206862366,76.97850075647433,Zone_08,Zone_08,0.9949,0.0051,0.9949,True
CT001374,Noida,28.534412615831663,77.3044650425794,Zone_07,Zone_07,0.9706,0.9706,0.0292,True
CT011967,New Delhi,28.5798096804907,77.22194114786637,Zone_08,Zone_08,0.6972,0.3026,0.6972,True
CT015880,Noida,28.54123376388496,77.32163569571179,Zone_07,Zone_07,0.9856,0.9856,0.0143,True
CT015567,New Delhi,28.545590040691327,77.19503801319657,Zone_07,Zone_08,0.7008,0.2992,0.7008,False
CT010340,New Delhi,28.603171476241798,77.13553408706643,Zone_08,Zone_08,0.6515,0.3484,0.6515,True
CT015354,New Delhi,28.61281658527014,77.20174337290968,Zone_07,Zone_07,0.5519,0.5519,0.4481,True
CT015735,Ghaziabad,28.70254893208833,77.50773774211785,Zone_07,Zone_07,0.9934,0.9934,0.0,True
CT007361,Gurugram,28.481438045105826,76.99536523489185,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT013885,Faridabad,28.327097879779902,77.37169414902077,Zone_08,Zone_07,0.8018,0.8018,0.1981,False
CT006582,New Delhi,28.60295052080504,77.25786863382424,Zone_07,Zone_08,0.7018,0.2982,0.7018,False
CT018781,New Delhi,28.642682102882816,77.22272695489735,Zone_08,Zone_08,0.6139,0.386,0.6139,True
CT012687,Noida,28.4974047934958,77.36777016232857,Zone_07,Zone_07,0.9883,0.9883,0.0113,True
CT003347,Noida,28.606932519513936,77.41556501549628,Zone_07,Zone_07,0.995,0.995,0.0049,True
CT001746,New Delhi,28.55471181808662,77.24765097301697,Zone_07,Zone_08,0.6629,0.337,0.6629,False
CT001279,Ghaziabad,28.6125861486761,77.45705413540503,Zone_07,Zone_07,0.9787,0.9787,0.0,True
CT011040,Ghaziabad,28.66410678008837,77.45722201469243,Zone_07,Zone_07,0.9952,0.9952,0.0,True
CT013598,Ghaziabad,28.70709996334021,77.49164302255842,Zone_07,Zone_07,0.97,0.97,0.0,True
CT011116,Gurugram,28.402703755971995,76.94074110179201,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT013367,Gurugram,28.471425731078213,77.00780421362981,Zone_08,Zone_08,0.9966,0.0034,0.9966,True
CT015590,Noida,28.55711611069978,77.38065470406659,Zone_07,Zone_07,0.9876,0.9876,0.0123,True
CT017756,Noida,28.504220445169228,77.35084638092611,Zone_07,Zone_07,0.9961,0.9961,0.0023,True
CT015010,Gurugram,28.47848527539773,76.97396423381372,Zone_08,Zone_08,0.9949,0.0051,0.9949,True
CT000194,Ghaziabad,28.71713099178769,77.46654362313377,Zone_07,Zone_07,0.983,0.983,0.0072,True
CT002015,Gurugram,28.484321398892156,77.024839639839,Zone_08,Zone_08,0.9998,0.0002,0.9998,True
CT011047,Ghaziabad,28.681171017799624,77.40021775857642,Zone_07,Zone_07,0.9802,0.9802,0.0046,True
CT002235,Noida,28.543177612396608,77.4320355439737,Zone_07,Zone_07,0.9976,0.9976,0.0024,True
CT014149,New Delhi,28.6084968643377,77.22181939677884,Zone_08,Zone_08,0.7027,0.2963,0.7027,True
CT008504,New Delhi,28.54907420825951,77.20965023064248,Zone_08,Zone_08,0.7071,0.2929,0.7071,True
CT006191,Ghaziabad,28.602056290245976,77.4607628654275,Zone_07,Zone_07,0.9103,0.9103,0.005,True
CT016518,Faridabad,28.433820134077823,77.38981950672303,Zone_07,Zone_07,0.8065,0.8065,0.1934,True
CT010483,Noida,28.46268296492461,77.34270978458663,Zone_07,Zone_07,0.9975,0.9975,0.0025,True
CT008502,Noida,28.589292476161777,77.46701848323626,Zone_07,Zone_07,0.963,0.963,0.0369,True
CT013939,New Delhi,28.641289847748965,77.18664273616035,Zone_08,Zone_08,0.5423,0.4576,0.5423,True
CT000383,Noida,28.564023795442974,77.33665529150943,Zone_07,Zone_07,0.9967,0.9967,0.0032,True
CT001259,Faridabad,28.381181770944163,77.25423410472376,Zone_07,Zone_07,0.8308,0.8308,0.1692,True
CT012954,Faridabad,28.44830705756552,77.23533937050975,Zone_08,Zone_07,0.8235,0.8235,0.1765,False
CT007173,New Delhi,28.610958538404887,77.21295739859596,Zone_08,Zone_08,0.636,0.3639,0.636,True
CT013583,New Delhi,28.624400353450127,77.22732395002788,Zone_07,Zone_08,0.6713,0.3287,0.6713,False
CT011048,Gurugram,28.527667406379244,77.06179641393935,Zone_08,Zone_08,0.9999,0.0001,0.9999,True
CT019661,Gurugram,28.412214617314948,76.99576114947006,Zone_08,Zone_08,0.986,0.0112,0.986,True
CT000512,Ghaziabad,28.63235297915069,77.4770874966459,Zone_07,Zone_07,0.9707,0.9707,0.0,True
CT012501,New Delhi,28.60093372766964,77.16491912084965,Zone_07,Zone_08,0.6949,0.305,0.6949,False
CT005117,New Delhi,28.58652769733005,77.25423244339822,Zone_08,Zone_08,0.6905,0.3095,0.6905,True
CT000907,Gurugram,28.55395389732268,77.0073366161247,Zone_08,Zone_08,0.9831,0.0009,0.9831,True
CT005264,Ghaziabad,28.62342552635824,77.46938198457282,Zone_07,Zone_07,0.9903,0.9903,0.0,True
CT011795,New Delhi,28.60250455720616,77.17903533362114,Zone_08,Zone_08,0.7008,0.2991,0.7008,True
CT014951,Noida,28.527009057464177,77.48821257861636,Zone_07,Zone_07,0.916,0.916,0.0727,True
CT009695,Faridabad,28.4039513866912,77.36729386906549,Zone_07,Zone_07,0.7974,0.7974,0.185,True
CT000895,Noida,28.57214090028897,77.37730611190837,Zone_07,Zone_07,0.9859,0.9859,0.0139,True
CT017845,Noida,28.578690001038307,77.43718510701245,Zone_07,Zone_07,0.9987,0.9987,0.0011,True
CT010593,New Delhi,28.6119147972294,77.24525187726749,Zone_08,Zone_08,0.5741,0.4258,0.5741,True
CT007637,Gurugram,28.51511437686621,76.96399960482773,Zone_08,Zone_08,0.9948,0.0052,0.9948,True
CT013002,New Delhi,28.59647675284019,77.24722643585822,Zone_07,Zone_08,0.6002,0.3997,0.6002,False
